RUN	scala.simulations.GitHubSearch	githubsearch	1683839218047	 	3.3.1
REQUEST	512		PeticionZorros	1683839219524	1683839230413	KO	j.n.s.SSLException: handshake timed out
REQUEST	478		PeticionZorros	1683839219526	1683839230413	KO	j.n.s.SSLException: handshake timed out
REQUEST	496		PeticionZorros	1683839219521	1683839230413	KO	j.n.s.SSLException: handshake timed out
REQUEST	526		PeticionZorros	1683839219527	1683839230427	KO	j.n.s.SSLException: handshake timed out
REQUEST	477		PeticionZorros	1683839219526	1683839230427	KO	j.n.s.SSLException: handshake timed out
REQUEST	473		PeticionZorros	1683839219517	1683839230428	KO	j.n.s.SSLException: handshake timed out
REQUEST	468		PeticionZorros	1683839219517	1683839230427	KO	j.n.s.SSLException: handshake timed out
REQUEST	516		PeticionZorros	1683839219524	1683839230428	KO	j.n.s.SSLException: handshake timed out
REQUEST	457		PeticionZorros	1683839219512	1683839230428	KO	j.n.s.SSLException: handshake timed out
REQUEST	1072		PeticionZorros	1683839222915	1683839230452	OK	 
REQUEST	806		PeticionZorros	1683839219628	1683839230452	OK	 
REQUEST	1200		PeticionZorros	1683839229317	1683839230457	OK	 
USER	Usuario Avanzado	1139	END	1683839226265	1683839230458
REQUEST	1005		PeticionZorros	1683839219656	1683839230462	OK	 
USER	Usuario Estandar	67	END	1683839219450	1683839230474
USER	Usuario Avanzado	1138	END	1683839226217	1683839230475
USER	Usuario Estandar	484	END	1683839219519	1683839230489
USER	Usuario Avanzado	1141	END	1683839226370	1683839230489
USER	Usuario Estandar	151	END	1683839219460	1683839230505
REQUEST	488		PeticionZorros	1683839219520	1683839230505	KO	j.n.s.SSLException: handshake timed out
REQUEST	489		PeticionZorros	1683839219520	1683839230505	KO	j.n.s.SSLException: handshake timed out
REQUEST	507		PeticionZorros	1683839219523	1683839230505	KO	j.n.s.SSLException: handshake timed out
REQUEST	548		PeticionZorros	1683839219532	1683839230505	KO	j.n.s.SSLException: handshake timed out
REQUEST	515		PeticionZorros	1683839219524	1683839230505	KO	j.n.s.SSLException: handshake timed out
REQUEST	543		PeticionZorros	1683839219531	1683839230505	KO	j.n.s.SSLException: handshake timed out
REQUEST	547		PeticionZorros	1683839219532	1683839230505	KO	j.n.s.SSLException: handshake timed out
REQUEST	479		PeticionZorros	1683839219518	1683839230505	KO	j.n.s.SSLException: handshake timed out
REQUEST	491		PeticionZorros	1683839219520	1683839230505	KO	j.n.s.SSLException: handshake timed out
REQUEST	483		PeticionZorros	1683839219519	1683839230505	KO	j.n.s.SSLException: handshake timed out
REQUEST	472		PeticionZorros	1683839219517	1683839230505	KO	j.n.s.SSLException: handshake timed out
REQUEST	495		PeticionZorros	1683839219520	1683839230505	KO	j.n.s.SSLException: handshake timed out
REQUEST	463		PeticionZorros	1683839219516	1683839230506	KO	j.n.s.SSLException: handshake timed out
REQUEST	559		PeticionZorros	1683839219534	1683839230506	KO	j.n.s.SSLException: handshake timed out
USER	Usuario Estandar	125	END	1683839219457	1683839230536
USER	Usuario Estandar	112	END	1683839219455	1683839230536
REQUEST	803		PeticionZorros	1683839219627	1683839230544	OK	 
REQUEST	139		PeticionZorros	1683839219459	1683839230544	OK	 
USER	Usuario Estandar	384	END	1683839219489	1683839230613
USER	Usuario Avanzado	1169	END	1683839227745	1683839230615
REQUEST	678		PeticionZorros	1683839219596	1683839230661	KO	j.n.s.SSLException: handshake timed out
USER	Usuario Estandar	105	END	1683839219455	1683839230665
REQUEST	716		PeticionZorros	1683839219603	1683839230672	OK	 
REQUEST	822		PeticionZorros	1683839219632	1683839230676	KO	j.n.s.SSLException: handshake timed out
REQUEST	605		PeticionZorros	1683839219578	1683839230676	KO	j.n.s.SSLException: handshake timed out
USER	Usuario Avanzado	1089	END	1683839223771	1683839230676
REQUEST	854		PeticionZorros	1683839219636	1683839230691	KO	j.n.s.SSLException: handshake timed out
USER	Usuario Avanzado	1144	END	1683839226524	1683839230691
REQUEST	870		PeticionZorros	1683839219639	1683839230691	KO	j.n.s.SSLException: handshake timed out
REQUEST	701		PeticionZorros	1683839219600	1683839230706	KO	j.n.s.SSLException: handshake timed out
USER	Usuario Avanzado	1170	END	1683839227795	1683839230706
REQUEST	858		PeticionZorros	1683839219637	1683839230708	OK	 
USER	Usuario Estandar	108	END	1683839219455	1683839230722
USER	Usuario Avanzado	1168	END	1683839227698	1683839230725
USER	Usuario Avanzado	1164	END	1683839227500	1683839230725
USER	Usuario Avanzado	1143	END	1683839226465	1683839230738
USER	Usuario Avanzado	1023	END	1683839220463	1683839230738
USER	Usuario Avanzado	1145	END	1683839226571	1683839230738
REQUEST	718		PeticionZorros	1683839219603	1683839230753	KO	j.n.s.SSLException: handshake timed out
REQUEST	798		PeticionZorros	1683839219626	1683839230753	KO	j.n.s.SSLException: handshake timed out
USER	Usuario Avanzado	1167	END	1683839227652	1683839230769
USER	Usuario Avanzado	1163	END	1683839227454	1683839230785
USER	Usuario Avanzado	1161	END	1683839227365	1683839230785
USER	Usuario Avanzado	1162	END	1683839227395	1683839230800
REQUEST	1157		PeticionZorros	1683839227165	1683839230806	OK	 
REQUEST	1183		PeticionZorros	1683839228469	1683839230821	OK	 
USER	Usuario Avanzado	1147	END	1683839226665	1683839230831
USER	Usuario Avanzado	1172	END	1683839227899	1683839230879
REQUEST	639		PeticionZorros	1683839219588	1683839230884	OK	 
REQUEST	540		PeticionZorros	1683839219710	1683839230885	OK	 
REQUEST	992		PeticionZorros	1683839219652	1683839230890	OK	 
REQUEST	1013		PeticionZorros	1683839219957	1683839230894	KO	j.n.s.SSLException: handshake timed out
USER	Usuario Avanzado	1171	END	1683839227853	1683839230894
REQUEST	1082		PeticionZorros	1683839223416	1683839230895	OK	 
USER	Usuario Estandar	246	END	1683839219471	1683839230895
USER	Usuario Estandar	761	END	1683839219612	1683839230925
USER	Usuario Estandar	825	END	1683839219633	1683839230925
USER	Usuario Avanzado	1149	END	1683839226773	1683839230926
REQUEST	1150		PeticionZorros	1683839226820	1683839230942	OK	 
USER	Usuario Avanzado	1173	END	1683839227945	1683839230956
REQUEST	1133		PeticionZorros	1683839225971	1683839230960	KO	j.n.c.ClosedChannelException
USER	Usuario Estandar	508	END	1683839219523	1683839231005
USER	Usuario Estandar	499	END	1683839219521	1683839231035
USER	Usuario Estandar	475	END	1683839219517	1683839231035
USER	Usuario Estandar	136	END	1683839219458	1683839231035
USER	Usuario Estandar	451	END	1683839219509	1683839231035
USER	Usuario Estandar	456	END	1683839219511	1683839231035
USER	Usuario Estandar	121	END	1683839219456	1683839231035
USER	Usuario Estandar	564	END	1683839219534	1683839231035
USER	Usuario Estandar	511	END	1683839219523	1683839231035
USER	Usuario Estandar	569	END	1683839219536	1683839231035
REQUEST	1185		PeticionZorros	1683839228565	1683839231039	OK	 
USER	Usuario Estandar	950	END	1683839219647	1683839231065
USER	Usuario Estandar	736	END	1683839219607	1683839231065
USER	Usuario Estandar	539	END	1683839219528	1683839231065
USER	Usuario Avanzado	1159	END	1683839227267	1683839231081
USER	Usuario Estandar	447	END	1683839219499	1683839231085
USER	Usuario Estandar	815	END	1683839219630	1683839231085
USER	Usuario Estandar	620	END	1683839219583	1683839231085
USER	Usuario Estandar	864	END	1683839219638	1683839231085
REQUEST	201		PeticionZorros	1683839219467	1683839231112	KO	j.n.s.SSLException: handshake timed out
REQUEST	207		PeticionZorros	1683839219467	1683839231112	KO	j.n.s.SSLException: handshake timed out
USER	Usuario Avanzado	1151	END	1683839226867	1683839231112
USER	Usuario Estandar	24	END	1683839219387	1683839231115
USER	Usuario Estandar	174	END	1683839219463	1683839231115
REQUEST	670		PeticionZorros	1683839219594	1683839231137	OK	 
USER	Usuario Estandar	609	END	1683839219578	1683839231145
USER	Usuario Estandar	917	END	1683839219643	1683839231145
USER	Usuario Estandar	404	END	1683839219492	1683839231145
USER	Usuario Estandar	853	END	1683839219636	1683839231145
USER	Usuario Estandar	581	END	1683839219570	1683839231145
USER	Usuario Estandar	153	END	1683839219460	1683839231145
USER	Usuario Estandar	694	END	1683839219598	1683839231145
USER	Usuario Estandar	980	END	1683839219651	1683839231145
USER	Usuario Estandar	885	END	1683839219640	1683839231174
USER	Usuario Estandar	965	END	1683839219649	1683839231174
USER	Usuario Estandar	533	END	1683839219527	1683839231174
USER	Usuario Estandar	726	END	1683839219604	1683839231174
USER	Usuario Estandar	485	END	1683839219519	1683839231174
USER	Usuario Estandar	556	END	1683839219533	1683839231174
USER	Usuario Estandar	804	END	1683839219627	1683839231174
USER	Usuario Estandar	805	END	1683839219628	1683839231174
USER	Usuario Estandar	640	END	1683839219588	1683839231174
USER	Usuario Estandar	948	END	1683839219647	1683839231174
USER	Usuario Estandar	676	END	1683839219595	1683839231174
USER	Usuario Avanzado	1014	END	1683839220005	1683839231189
USER	Usuario Avanzado	1009	END	1683839219769	1683839231189
USER	Usuario Avanzado	1035	END	1683839221064	1683839231205
USER	Usuario Estandar	928	END	1683839219645	1683839231205
USER	Usuario Estandar	912	END	1683839219643	1683839231205
USER	Usuario Estandar	901	END	1683839219642	1683839231205
USER	Usuario Estandar	812	END	1683839219630	1683839231205
USER	Usuario Estandar	596	END	1683839219576	1683839231205
USER	Usuario Estandar	568	END	1683839219535	1683839231205
USER	Usuario Estandar	913	END	1683839219643	1683839231205
REQUEST	1040		PeticionZorros	1683839221309	1683839231247	OK	 
REQUEST	707		PeticionZorros	1683839219601	1683839231247	OK	 
USER	Usuario Estandar	711	END	1683839219601	1683839231266
USER	Usuario Estandar	865	END	1683839219638	1683839231266
USER	Usuario Estandar	615	END	1683839219580	1683839231266
USER	Usuario Estandar	144	END	1683839219459	1683839231285
USER	Usuario Estandar	938	END	1683839219646	1683839231285
USER	Usuario Estandar	145	END	1683839219460	1683839231297
USER	Usuario Estandar	147	END	1683839219460	1683839231297
USER	Usuario Avanzado	1184	END	1683839228515	1683839231312
USER	Usuario Avanzado	1043	END	1683839221465	1683839231312
USER	Usuario Avanzado	1123	END	1683839225465	1683839231312
USER	Usuario Avanzado	1180	END	1683839228298	1683839231312
USER	Usuario Avanzado	1182	END	1683839228422	1683839231312
USER	Usuario Estandar	154	END	1683839219460	1683839231315
USER	Usuario Estandar	19	END	1683839219365	1683839231328
USER	Usuario Estandar	589	END	1683839219573	1683839231359
REQUEST	562		PeticionZorros	1683839219534	1683839231375	KO	j.n.s.SSLException: handshake timed out
USER	Usuario Avanzado	1181	END	1683839228345	1683839231375
USER	Usuario Avanzado	1022	END	1683839220405	1683839231375
USER	Usuario Estandar	621	END	1683839219584	1683839231405
USER	Usuario Estandar	995	END	1683839219652	1683839231406
USER	Usuario Avanzado	1061	END	1683839222371	1683839231421
REQUEST	521		PeticionZorros	1683839219525	1683839231436	KO	j.n.s.SSLException: handshake timed out
REQUEST	616		PeticionZorros	1683839219583	1683839231436	KO	j.n.s.SSLException: handshake timed out
REQUEST	610		PeticionZorros	1683839219579	1683839231436	KO	j.n.s.SSLException: handshake timed out
REQUEST	553		PeticionZorros	1683839219533	1683839231436	KO	j.n.s.SSLException: handshake timed out
REQUEST	537		PeticionZorros	1683839219530	1683839231452	KO	j.n.s.SSLException: handshake timed out
REQUEST	664		PeticionZorros	1683839219593	1683839231452	KO	j.n.s.SSLException: handshake timed out
REQUEST	595		PeticionZorros	1683839219577	1683839231452	KO	j.n.s.SSLException: handshake timed out
REQUEST	579		PeticionZorros	1683839219570	1683839231452	KO	j.n.s.SSLException: handshake timed out
REQUEST	505		PeticionZorros	1683839219522	1683839231453	KO	j.n.s.SSLException: handshake timed out
REQUEST	600		PeticionZorros	1683839219577	1683839231453	KO	j.n.s.SSLException: handshake timed out
REQUEST	680		PeticionZorros	1683839219596	1683839231453	KO	j.n.s.SSLException: handshake timed out
REQUEST	632		PeticionZorros	1683839219587	1683839231453	KO	j.n.s.SSLException: handshake timed out
USER	Usuario Estandar	790	END	1683839219625	1683839231455
USER	Usuario Estandar	467	END	1683839219513	1683839231467
REQUEST	584		PeticionZorros	1683839219572	1683839231468	KO	j.n.s.SSLException: handshake timed out
USER	Usuario Avanzado	1189	END	1683839228765	1683839231482
USER	Usuario Estandar	733	END	1683839219606	1683839231485
USER	Usuario Estandar	947	END	1683839219647	1683839231485
USER	Usuario Estandar	637	END	1683839219587	1683839231498
USER	Usuario Estandar	796	END	1683839219626	1683839231515
USER	Usuario Avanzado	1160	END	1683839227315	1683839231529
USER	Usuario Avanzado	1187	END	1683839228668	1683839231544
USER	Usuario Estandar	17	END	1683839219350	1683839231545
USER	Usuario Estandar	653	END	1683839219590	1683839231545
USER	Usuario Avanzado	1190	END	1683839228823	1683839231560
USER	Usuario Estandar	867	END	1683839219638	1683839231595
USER	Usuario Estandar	630	END	1683839219586	1683839231595
USER	Usuario Avanzado	1188	END	1683839228715	1683839231595
USER	Usuario Estandar	742	END	1683839219608	1683839231595
USER	Usuario Estandar	764	END	1683839219613	1683839231595
USER	Usuario Estandar	899	END	1683839219641	1683839231608
USER	Usuario Estandar	774	END	1683839219615	1683839231608
USER	Usuario Estandar	646	END	1683839219589	1683839231608
USER	Usuario Estandar	534	END	1683839219527	1683839231608
USER	Usuario Estandar	598	END	1683839219576	1683839231608
USER	Usuario Estandar	915	END	1683839219643	1683839231608
REQUEST	502		PeticionZorros	1683839219522	1683839231623	KO	j.n.s.SSLException: handshake timed out
REQUEST	518		PeticionZorros	1683839219525	1683839231638	KO	j.n.s.SSLException: handshake timed out
REQUEST	819		PeticionZorros	1683839219632	1683839231638	KO	j.n.s.SSLException: handshake timed out
REQUEST	454		PeticionZorros	1683839219525	1683839231639	KO	j.n.s.SSLException: handshake timed out
USER	Usuario Avanzado	1191	END	1683839228868	1683839231654
USER	Usuario Avanzado	1008	END	1683839219718	1683839231685
USER	Usuario Avanzado	1002	END	1683839219445	1683839231705
USER	Usuario Estandar	590	END	1683839219574	1683839231735
USER	Usuario Estandar	966	END	1683839219649	1683839231735
USER	Usuario Estandar	573	END	1683839219567	1683839231735
USER	Usuario Estandar	973	END	1683839219650	1683839231735
USER	Usuario Estandar	990	END	1683839219652	1683839231735
REQUEST	765		PeticionZorros	1683839219614	1683839231748	KO	j.n.s.SSLException: handshake timed out
REQUEST	749		PeticionZorros	1683839219610	1683839231748	KO	j.n.s.SSLException: handshake timed out
REQUEST	797		PeticionZorros	1683839219626	1683839231763	KO	j.n.s.SSLException: handshake timed out
REQUEST	723		PeticionZorros	1683839219604	1683839231763	KO	j.n.s.SSLException: handshake timed out
USER	Usuario Avanzado	1192	END	1683839228916	1683839231764
REQUEST	786		PeticionZorros	1683839219623	1683839231764	KO	j.n.s.SSLException: handshake timed out
USER	Usuario Estandar	10	END	1683839219347	1683839231765
REQUEST	781		PeticionZorros	1683839219621	1683839231779	KO	j.n.s.SSLException: handshake timed out
USER	Usuario Estandar	550	END	1683839219532	1683839231779
REQUEST	787		PeticionZorros	1683839219637	1683839231779	KO	j.n.s.SSLException: handshake timed out
USER	Usuario Estandar	614	END	1683839219579	1683839231779
USER	Usuario Estandar	758	END	1683839219612	1683839231779
REQUEST	989		PeticionZorros	1683839219652	1683839231779	KO	j.n.s.SSLException: handshake timed out
REQUEST	730		PeticionZorros	1683839219605	1683839231794	KO	j.n.s.SSLException: handshake timed out
REQUEST	725		PeticionZorros	1683839219604	1683839231794	KO	j.n.s.SSLException: handshake timed out
REQUEST	705		PeticionZorros	1683839219600	1683839231794	KO	j.n.s.SSLException: handshake timed out
REQUEST	566		PeticionZorros	1683839219707	1683839231794	KO	j.n.s.SSLException: handshake timed out
REQUEST	843		PeticionZorros	1683839219635	1683839231795	KO	j.n.s.SSLException: handshake timed out
REQUEST	874		PeticionZorros	1683839219640	1683839231795	KO	j.n.s.SSLException: handshake timed out
REQUEST	629		PeticionZorros	1683839219586	1683839231795	KO	j.n.s.SSLException: handshake timed out
USER	Usuario Avanzado	1007	END	1683839219656	1683839231795
REQUEST	314		PeticionZorros	1683839219605	1683839231795	KO	j.n.s.SSLException: handshake timed out
REQUEST	933		PeticionZorros	1683839219645	1683839231795	KO	j.n.s.SSLException: handshake timed out
REQUEST	811		PeticionZorros	1683839219630	1683839231795	KO	j.n.s.SSLException: handshake timed out
REQUEST	757		PeticionZorros	1683839219612	1683839231795	KO	j.n.s.SSLException: handshake timed out
REQUEST	939		PeticionZorros	1683839219646	1683839231795	KO	j.n.s.SSLException: handshake timed out
REQUEST	709		PeticionZorros	1683839219601	1683839231795	KO	j.n.s.SSLException: handshake timed out
USER	Usuario Estandar	545	END	1683839219531	1683839231795
USER	Usuario Estandar	554	END	1683839219533	1683839231795
USER	Usuario Estandar	826	END	1683839219633	1683839231811
USER	Usuario Estandar	778	END	1683839219615	1683839231811
USER	Usuario Estandar	810	END	1683839219629	1683839231811
USER	Usuario Estandar	412	END	1683839219493	1683839231875
USER	Usuario Avanzado	1120	END	1683839225325	1683839231905
USER	Usuario Avanzado	1193	END	1683839228965	1683839231905
REQUEST	875		PeticionZorros	1683839219639	1683839231948	KO	j.n.s.SSLException: handshake timed out
